id,address,date,price,bedrooms,bathrooms,carparks
403339124,43 TOBRUK STREET ASHMONT NSW 2650,1983-11-11,7970,,,
405142211,2 MARGARET PLACE ABERDEEN NSW 2336,1991-09-19,74000,,,
405318482,8 BANGALOW PLACE FORSTER NSW 2428,1991-11-12,225000,3,,2
405133332,6 REGENT STREET MAYFIELD NSW 2304,1991-12-12,179950,,,
405144205,54 BUCHAN AVENUE SINGLETON NSW 2330,1991-07-16,76000,,,
405137058,6 ILUKA CLOSE FINGAL BAY NSW 2315,1991-05-15,208000,,,
405318357,14 FARM ROAD FINGAL BAY NSW 2315,1991-06-20,82000,,,
405318745,36 WILSON STREET TUNCURRY NSW 2428,1991-10-12,69000,,,
405318112,19 GUY AVENUE FORSTER NSW 2428,1991-05-06,140000,,,
405318737,14 DE LORE CRESCENT TUNCURRY NSW 2428,1991-06-18,154000,,,
405318575,85 HIND AVENUE FORSTER NSW 2428,1991-09-19,66000,,,
405317924,16 PORTER CLOSE TUNCURRY NSW 2428,1991-02-11,48000,,,
405318108,15 GREENVIEW CLOSE FORSTER NSW 2428,1991-05-17,87000,,,
405318908,12 LACHLAN AVENUE SINGLETON NSW 2330,1991-02-21,55000,,,
405146459,55 KELSO STREET SINGLETON NSW 2330,1991-09-10,110000,,,
405139610,204 BOOMERANG DRIVE BLUEYS BEACH NSW 2428,1991-09-10,58000,,,
405318973,4 HEATH AVENUE TUNCURRY NSW 2428,1991-07-12,130000,,,
405319398,12 MOUNT VIEW PARADE TUNCURRY NSW 2428,1991-10-03,300000,,,
405319506,7 PRESIDENT WILSON WALK TANILBA BAY NSW 2319,1991-05-13,197500,,,
405319589,21 ADINA CLOSE FORSTER NSW 2428,1991-07-01,124000,,,
405319584,4 KAMAROOKA STREET COOMBA PARK NSW 2428,1991-06-14,13000,,,
405319094,36 AVENUE OF THE ALLIES TANILBA BAY NSW 2319,1991-05-22,105000,,,
405319396,15 MONTEGO PLACE TUNCURRY NSW 2428,1991-10-18,150000,,,
405312956,10 VICTORIA STREET EAST MAITLAND NSW 2323,1991-01-11,93000,,,
405319079,9 DOLPHIN AVENUE HAWKS NEST NSW 2324,1991-04-19,160000,,,
405135004,26 FIRST AVENUE NORTH LAMBTON NSW 2299,1991-01-17,88500,,,
405134685,58 EVESCOURT ROAD NEW LAMBTON NSW 2305,1991-10-26,194000,,,
405312781,4 DOYLE STREET MUSWELLBROOK NSW 2333,1991-05-02,170000,,,
405313295,30 DANGERFIELD DRIVE ELERMORE VALE NSW 2287,1991-01-16,200000,,,
405145120,36 CARRINGTON STREET SINGLETON NSW 2330,1991-03-20,26472,,,
405313440,1 DORA STREET MAYFIELD NSW 2304,1991-10-23,100000,,,
405312974,22 ELIZABETH STREET MAYFIELD NSW 2304,1991-01-18,75000,,,
405312823,19 QUEEN STREET RUTHERFORD NSW 2320,1991-02-28,99000,,,
405313313,55 LAWES STREET EAST MAITLAND NSW 2323,1991-03-04,120000,,,
405313312,55 LAWES STREET EAST MAITLAND NSW 2323,1991-03-04,120000,,,
405130539,16 MELALEUCA DRIVE METFORD NSW 2323,1991-03-27,95000,,,
405313319,16 MELALEUCA DRIVE METFORD NSW 2323,1991-03-27,95000,,,
405313192,6 DANGERFIELD DRIVE ELERMORE VALE NSW 2287,1991-01-18,275000,,,
405132005,37 RAYMOND STREET TELARAH NSW 2320,1991-04-20,56500,,,
405135771,21 GEORGETOWN ROAD GEORGETOWN NSW 2298,1991-07-09,103000,,,
405312839,15 VERONA CLOSE RUTHERFORD NSW 2320,1991-02-25,27500,,,
405131920,34 BLIGH STREET TELARAH NSW 2320,1991-12-19,80000,,,
405130554,19 MELALEUCA DRIVE METFORD NSW 2323,1991-03-14,32000,,,
405133087,27 SWALLOW AVENUE WOODBERRY NSW 2322,1991-09-05,96000,,,
405313858,129 LINDSAY STREET HAMILTON NSW 2303,1991-11-18,137500,,,
405135616,6 KING STREET LORN NSW 2320,1991-10-01,159000,,,
405313690,135 SWAN STREET MORPETH NSW 2321,1991-07-19,250000,,,
405313456,21 MELALEUCA DRIVE METFORD NSW 2323,1991-12-12,109250,,,
405313676,37 REILLY STREET THORNTON NSW 2322,1991-12-05,40000,,,
405132333,37 REILLY STREET THORNTON NSW 2322,1991-12-05,40000,,,
405313665,10 REILLY STREET THORNTON NSW 2322,1991-10-29,43500,,,
405313953,12 JOHN STREET WALLSEND NSW 2287,1991-09-26,106000,,,
405314098,14 MELISSA AVENUE ADAMSTOWN HEIGHTS NSW 2289,1991-10-10,172500,,,
405137959,13 BAY STREET NELSON BAY NSW 2315,1991-08-22,160000,,,
405313770,5 PANGARI PLACE LAMBTON NSW 2299,1991-06-19,50000,,,
405316742,146 MOUNT HALL ROAD RAYMOND TERRACE NSW 2324,1991-08-21,126000,,,
405137102,146 MOUNT HALL ROAD RAYMOND TERRACE NSW 2324,1991-08-21,126000,,,
405316756,25 TRUSCOTT STREET RAYMOND TERRACE NSW 2324,1991-11-29,141500,,,
405316898,16 SHOAL BAY AVENUE SHOAL BAY NSW 2315,1991-05-15,300000,,,
405133680,22 ROBERTSON STREET CARRINGTON NSW 2294,1991-02-04,70000,,,
405316748,111 MOUNT HALL ROAD RAYMOND TERRACE NSW 2324,1991-08-02,195000,,,
405137009,9 BRAID ROAD FERN BAY NSW 2295,1991-09-16,45000,,,
405317237,10 ARTELL CLOSE RAYMOND TERRACE NSW 2324,1991-11-02,45600,,,
405136859,26 GLENELG STREET RAYMOND TERRACE NSW 2324,1991-07-25,86000,,,
405317135,26 GLENELG STREET RAYMOND TERRACE NSW 2324,1991-07-25,86000,,,
405316512,67 RIGNEY STREET SHOAL BAY NSW 2315,1991-07-12,120000,,,
405095125,67 RIGNEY STREET SHOAL BAY NSW 2315,1990-06-29,53000,,,
405314089,315 MAITLAND ROAD MAYFIELD WEST NSW 2304,1991-02-13,1000000,,,
405132778,2 CURLEY ROAD BROADMEADOW NSW 2292,1991-08-23,89000,,,
405316817,14 WHITESANDS ROAD FINGAL BAY NSW 2315,1991-12-27,82000,,,
405317394,21 HEATHER CLOSE RAYMOND TERRACE NSW 2324,1991-04-30,93000,,,
405136912,21 HUNTER STREET RAYMOND TERRACE NSW 2324,1991-11-16,70000,,,
405317570,39 WOODFORD STREET MINMI NSW 2287,1991-10-22,82000,,,
405131041,10 CEDAR CRESCENT MEREWETHER HEIGHTS NSW 2291,1991-11-27,227500,,,
405135737,48 BRUNKER ROAD BROADMEADOW NSW 2292,1991-01-16,92500,,,
405136705,10 ESKDALE DRIVE RAYMOND TERRACE NSW 2324,1991-08-22,180000,,,
405141071,10 FLORIDA STREET THE ENTRANCE NORTH NSW 2261,1991-03-11,100000,,,
405319952,6 JARRAH COURT OURIMBAH NSW 2258,1991-05-28,49900,,,
405320321,15 KAURI COURT OURIMBAH NSW 2258,1991-03-01,63900,,,
405317623,15 TORPEY AVENUE LEMON TREE PASSAGE NSW 2319,1991-07-18,139000,,,
405320448,9 MARGARET STREET WYONG NSW 2259,1991-04-11,195000,,,
405320454,36 MARGHERITA AVENUE BATEAU BAY NSW 2261,1991-03-21,131000,,,
405140099,13 HIGHCLERE STREET BATEAU BAY NSW 2261,1991-05-13,138000,,,
405140269,2 MERMAID DRIVE BATEAU BAY NSW 2261,1991-02-12,128000,,,
405320461,2 MERMAID DRIVE BATEAU BAY NSW 2261,1991-02-12,128000,,,
405140535,43 ILUKA AVENUE SAN REMO NSW 2262,1991-09-09,78000,,,
405320474,41 FRAVENT STREET TOUKLEY NSW 2263,1991-09-18,112000,,,
405146754,7 MAHOGANY CLOSE OURIMBAH NSW 2258,1991-05-02,54000,,,
405145725,8 MONTEREY AVENUE MANNERING PARK NSW 2259,1991-12-24,69000,,,
405344569,44 BELBOWRIE PARADE MALONEYS BEACH NSW 2536,1991-12-23,16800,,,
405320674,8 MOLLY CLOSE BATEAU BAY NSW 2261,1991-10-29,63500,,,
405320209,2 KATOOMBA AVENUE SAN REMO NSW 2262,1991-09-20,88000,,,
405320898,5 HILLSDALE CLOSE GOROKAN NSW 2263,1991-04-05,139000,,,
405185392,51 MORT AVENUE DALMENY NSW 2546,1991-04-02,65000,,,
405344708,9 JOCELYN STREET DALMENY NSW 2546,1991-11-07,145000,,,
405344612,32 NOBLE PARADE DALMENY NSW 2546,1991-08-17,190000,,,
405344733,76 LONGBEACH ROAD LONG BEACH NSW 2536,1991-01-04,115000,,,
405319913,113 GEORGE EVANS ROAD KILLARNEY VALE NSW 2261,1991-08-12,145000,,,
405344863,25 BALDWIN AVENUE KIANGA NSW 2546,1991-06-24,122000,,,
405345116,7 MYAMBA PARADE SURFSIDE NSW 2536,1991-05-24,150000,,,
405142596,14 GORDON ROAD LONG JETTY NSW 2261,1991-03-15,125000,,,
405181915,92 NELSON PARADE TUROSS HEAD NSW 2537,1991-11-28,150000,,,
405344920,15 LAKE STREET TUROSS HEAD NSW 2537,1991-04-10,30000,,,
405345274,9 JOHN STREET MORUYA NSW 2537,1991-08-07,69000,,,
405184236,14 HERARDE STREET BATEMANS BAY NSW 2536,1991-05-21,74500,,,
405344630,14 HERARDE STREET BATEMANS BAY NSW 2536,1991-05-21,74500,,,
405181697,24 MARLIN STREET TUROSS HEAD NSW 2537,1991-02-27,145000,,,
405183089,46 SYDNEY STREET MOGO NSW 2536,1991-07-01,50000,,,
405319578,29 PEEL STREET TUNCURRY NSW 2428,1991-08-01,157000,,,
405319583,29 PEEL STREET TUNCURRY NSW 2428,1991-09-27,160000,,,
405184518,17 BINDA STREET MALUA BAY NSW 2536,1991-06-25,135000,,,
405345361,30 MONTAGUE AVENUE KIANGA NSW 2546,1991-08-01,157000,,,
405345159,71 BURRI POINT ROAD GUERILLA BAY NSW 2536,1991-01-22,71500,,,
405345536,34 GOOLARA AVENUE DALMENY NSW 2546,1991-07-31,110000,,,
405345445,4 SUNNYSIDE CRESCENT KIANGA NSW 2546,1991-04-02,39000,,,
405345642,5 KOBADA AVENUE LILLI PILLI NSW 2536,1991-05-22,134000,,,
405344850,70 ANNETTS PARADE MOSSY POINT NSW 2537,1991-05-07,134500,,,
405345322,32 SALMON STREET TUROSS HEAD NSW 2537,1991-06-12,149000,,,
405183018,21 IRENE AVENUE BATEHAVEN NSW 2536,1991-04-24,24000,,,
405345121,20 DERRIBONG AVENUE BATEMANS BAY NSW 2536,1991-09-09,133000,,,
405182733,20 DERRIBONG AVENUE BATEMANS BAY NSW 2536,1991-10-17,133000,,,
405345231,4 BINDA STREET MALUA BAY NSW 2536,1991-01-18,103000,,,
405345384,74 KINGSTON PLACE TOMAKIN NSW 2537,1991-01-25,230000,,,
405345591,10 CALEY PLACE SURF BEACH NSW 2536,1991-07-26,49900,,,
405345381,19 EUROKA AVENUE MALUA BAY NSW 2536,1991-04-18,88500,,,
405184531,19 EUROKA AVENUE MALUA BAY NSW 2536,1991-04-18,88500,,,
405345657,14 BENJAMIN DRIVE LONG BEACH NSW 2536,1991-06-12,65000,,,
405182175,6 VIEWPOINT COURT TUROSS HEAD NSW 2537,1991-10-31,71000,,,
405184298,18 MELALEUCA CRESCENT BATEMANS BAY NSW 2536,1991-06-21,33300,,,
405337603,75 SHIRLEY ROAD ROSEVILLE NSW 2069,1991-10-10,455000,,,
405337464,14 MURRUMBA PLACE EAST KILLARA NSW 2071,1991-10-25,499000,,,
405337559,3 LYNDHURST CRESCENT HUNTERS HILL NSW 2110,1991-02-18,250000,,,
405345742,2 FIELD STREET NAROOMA NSW 2546,1991-05-23,75000,,,
405165657,1 SEA STREET HUNTERS HILL NSW 2110,1991-09-24,1200000,,,
405337570,7 HEYSEN CLOSE PYMBLE NSW 2073,1991-10-04,490000,,,
405167154,1356 PACIFIC HIGHWAY TURRAMURRA NSW 2074,1991-12-03,720000,,,
405164194,27 WARRANGI STREET TURRAMURRA NSW 2074,1991-11-22,438000,,,
405337621,19 REDLEAF AVENUE WAHROONGA NSW 2076,1991-11-08,730000,,,
405167775,19 REDLEAF AVENUE WAHROONGA NSW 2076,1991-11-08,730000,,,
405166884,20 NORTHWOOD ROAD LANE COVE NSW 2066,1991-10-21,240000,,,
405337597,57 NORFOLK STREET KILLARA NSW 2071,1991-11-14,430000,,,
405338252,200 CONDAMINE STREET BALGOWLAH NSW 2093,1991-08-23,510000,,,
405164299,200 CONDAMINE STREET BALGOWLAH NSW 2093,1991-08-23,510000,,,
405338654,11 BEACONSFIELD ROAD MOSMAN NSW 2088,1991-12-14,745000,,,
405338260,38 ALEXANDER STREET MANLY NSW 2095,1991-11-02,290000,,,
405165557,3 LA PEROUSE STREET FAIRLIGHT NSW 2094,1991-12-14,315000,,,
405167711,17 MELBOURNE ROAD LINDFIELD NSW 2070,1991-05-23,417500,,,
405172913,2 TIVOLI STREET MOSMAN NSW 2088,1991-11-28,1200000,,,
405164937,62 CARRANYA ROAD RIVERVIEW NSW 2066,1991-11-09,346000,,,
405338411,42 BALGOWLAH ROAD BALGOWLAH NSW 2093,1991-06-07,750000,,,
405168411,38 STANHOPE ROAD KILLARA NSW 2071,1991-04-05,557500,,,
405169078,44 AVENUE ROAD MOSMAN NSW 2088,1991-09-04,3000000,,,
405338638,41 CABRAMATTA ROAD MOSMAN NSW 2088,1991-09-09,557500,,,
405338066,19 HIGH STREET MANLY NSW 2095,1991-11-22,280000,,,
405338574,76 CARABELLA STREET KIRRIBILLI NSW 2061,1991-10-09,625000,,,
405339812,4 LENNOX STREET OLD TOONGABBIE NSW 2146,1991-12-03,158000,,,
405177573,73 MOUNTFORD AVENUE GUILDFORD NSW 2161,1991-12-20,127000,,,
405170204,4 DUGALD ROAD MOSMAN NSW 2088,1991-11-26,700000,,,
405339077,4 DUGALD ROAD MOSMAN NSW 2088,1991-11-26,700000,,,
405171509,42 PRINCE STREET MOSMAN NSW 2088,1991-11-02,373000,,,
405338824,42 PRINCE STREET MOSMAN NSW 2088,1991-11-02,373000,,,
405339354,65 HIGH STREET HARRIS PARK NSW 2150,1991-10-10,360000,,,
405168526,56 BALLANDELLA ROAD TOONGABBIE NSW 2146,1991-05-03,140000,,,
405172742,120 GOLIATH AVENUE WINSTON HILLS NSW 2153,1991-06-14,175000,,,
405171958,4 MCKYE STREET WAVERTON NSW 2060,1991-10-31,290000,,,
405339461,4 MCKYE STREET WAVERTON NSW 2060,1991-10-31,290000,,,
405339304,15 HEWLETT STREET GRANVILLE NSW 2142,1991-10-01,29800,,,
405339545,26 ASHBY STREET GUILDFORD NSW 2161,1991-09-04,132000,,,
405169368,58 MCARTHUR STREET GUILDFORD NSW 2161,1991-07-04,118000,,,
405340555,11 YURUNGA STREET TELOPEA NSW 2117,1991-08-09,130000,,,
405172745,22 GOLIATH AVENUE WINSTON HILLS NSW 2153,1991-10-24,183000,,,
405340740,51 CALOOLA ROAD WENTWORTHVILLE NSW 2145,1991-06-18,118000,,,
405168897,186 KISSING POINT ROAD DUNDAS NSW 2117,1991-09-06,152500,,,
405172459,2 ROWLEY ROAD GUILDFORD NSW 2161,1991-12-24,121000,,,
405340114,28 IRVING STREET PARRAMATTA NSW 2150,1991-05-31,188666,,,
405169347,9 LOUIS STREET GRANVILLE NSW 2142,1991-09-19,170000,,,
405168885,132 BLAXCELL STREET GRANVILLE NSW 2142,1991-06-14,93100,,,
405173833,585 VICTORIA ROAD ERMINGTON NSW 2115,1991-06-25,130000,,,
405172408,1 GARDENVALE ROAD DUNDAS NSW 2117,1991-08-28,265000,,,
405340630,27 WILLIAM STREET ERMINGTON NSW 2115,1991-07-01,223000,,,
405168874,4 BLANE STREET GRANVILLE NSW 2142,1991-09-18,112000,,,
405340558,4 BLANE STREET GRANVILLE NSW 2142,1991-09-18,112000,,,
405175210,4 BLANE STREET GRANVILLE NSW 2142,1991-12-06,112000,,,
405172095,13 REILLEYS ROAD WINSTON HILLS NSW 2153,1991-12-09,169000,,,
405173197,16 MELROSE STREET EPPING NSW 2121,1991-01-16,310000,,,
405173476,20 THIRD AVENUE EPPING NSW 2121,1991-05-17,196000,,,
405170711,82 CHAMBERLAIN ROAD GUILDFORD NSW 2161,1991-07-26,90000,,,
405341185,40 REILLEYS ROAD WINSTON HILLS NSW 2153,1991-10-22,180000,,,
405339808,12 LENNOX STREET PARRAMATTA NSW 2150,1991-11-05,658000,,,
405171386,26 PITT STREET PARRAMATTA NSW 2150,1991-06-06,260000,,,
405340754,79 EDISON PARADE WINSTON HILLS NSW 2153,1991-10-16,205000,,,
405168616,9 WASSELL STREET DUNDAS NSW 2117,1991-08-02,160000,,,
405171021,11 CRIMEA STREET PARRAMATTA NSW 2150,1991-09-21,139000,,,
405341181,19 REILLEYS ROAD WINSTON HILLS NSW 2153,1991-06-14,168500,,,
405177579,55 CHIRCAN STREET TOONGABBIE NSW 2146,1991-12-19,155000,,,
405178039,14 STATION ROAD TOONGABBIE NSW 2146,1991-11-14,129000,,,
405171667,7 EDNA PLACE ERMINGTON NSW 2115,1991-06-21,153000,,,
405170796,57 O'NEILL STREET GRANVILLE NSW 2142,1991-05-02,150000,,,
405341271,8 ULM STREET ERMINGTON NSW 2115,1991-07-23,155000,,,
405336127,9 CUMBORA CIRCUIT BEROWRA NSW 2081,1991-04-23,130000,,,
405336075,25 HOLLAND STREET EPPING NSW 2121,1991-03-08,208000,,,
405178911,2 PAUL STREET DUNDAS NSW 2117,1991-11-22,206000,,,
405336128,15 CUMBORA CIRCUIT BEROWRA NSW 2081,1991-05-17,127000,,,
405171683,5 ELM PLACE WENTWORTHVILLE NSW 2145,1991-05-08,165000,,,
405168937,37 WESTON STREET HARRIS PARK NSW 2142,1991-11-30,159000,,,
405159627,11 DUNBAR CLOSE NORMANHURST NSW 2076,1991-11-23,207500,,,
405341728,9 BRAY STREET DUNDAS NSW 2117,1991-11-04,153500,,,
405341756,18 DODSON CRESCENT WINSTON HILLS NSW 2153,1991-11-29,175000,,,
405171308,18 DODSON CRESCENT WINSTON HILLS NSW 2153,1991-11-29,175000,,,
405336026,12 MENSA PLACE CASTLE HILL NSW 2154,1991-05-17,150000,,,
405159620,97 DUFFY AVENUE THORNLEIGH NSW 2120,1991-05-31,230000,,,
405174379,81 WYRALLA AVENUE EPPING NSW 2121,1991-12-11,351000,,,
405029584,17 BOWDEN STREET HARRIS PARK NSW 2150,1990-01-24,181000,,,
405336208,12 CARBEEN ROAD WESTLEIGH NSW 2120,1991-02-20,237000,,,
405336032,5 MENSA PLACE CASTLE HILL NSW 2154,1991-06-21,151900,,,
405159880,40 DUNROSSIL AVENUE CARLINGFORD NSW 2118,1991-05-31,230000,,,
405336286,17 COBBADAH AVENUE PENNANT HILLS NSW 2120,1991-09-10,88500,,,
405336632,36 CARLISLE CRESCENT BEECROFT NSW 2119,1991-10-31,307500,,,
405163123,36 CARLISLE CRESCENT BEECROFT NSW 2119,1991-10-31,307500,,,
405161233,4 DUNLEY PLACE CASTLE HILL NSW 2154,1991-01-31,258500,,,
405336734,79 ARCADIA ROAD GALSTON NSW 2159,1991-07-02,405000,,,
405162792,24 COLAH ROAD MOUNT COLAH NSW 2079,1991-05-10,198000,,,
405336383,24 COLAH ROAD MOUNT COLAH NSW 2079,1991-05-10,198000,,,
405336651,84 COPELAND ROAD BEECROFT NSW 2119,1991-05-28,215000,,,
405161101,31 EUCALYPTUS DRIVE WESTLEIGH NSW 2120,1991-08-09,225000,,,
405163126,11 DOBSON STREET THORNLEIGH NSW 2120,1991-11-15,260000,,,
405341931,9 SCOTT STREET EASTWOOD NSW 2122,1991-11-25,160000,,,
405337008,46 DAWSON STREET EPPING NSW 2121,1991-05-10,221750,,,
405337019,37 DOULTON DRIVE CHERRYBROOK NSW 2126,1991-07-11,161000,,,
405162011,72 BERYL AVENUE MOUNT COLAH NSW 2079,1991-10-01,247500,,,
405336684,22 TOBRUK AVENUE CARLINGFORD NSW 2118,1991-09-02,250000,,,
405162347,6 DEBORAH CLOSE MT COLAH NSW 2079,1991-05-13,160000,,,
405341926,50 QUARRY ROAD RYDE NSW 2112,1991-06-25,170000,,,
405337320,55 VICTORIA STREET ROSEVILLE NSW 2069,1991-10-25,485000,,,
405341969,127 BUFFALO ROAD RYDE NSW 2112,1991-12-24,175000,,,
405170760,48 CLACKMANNAN ROAD WINSTON HILLS NSW 2153,1991-05-21,182000,,,
405163226,39 WESTMINSTER DRIVE CASTLE HILL NSW 2154,1991-12-09,370000,,,
405337173,4 EDMUNDSON CLOSE THORNLEIGH NSW 2120,1991-01-16,225000,,,
405337010,25 DAWSON STREET EPPING NSW 2121,1991-02-09,185000,,,
405172431,225 ROBERTSON STREET GUILDFORD NSW 2161,1991-05-03,132500,,,
405179898,21 JAMES STREET WEST RYDE NSW 2114,1991-09-27,189000,,,
405342147,21 JAMES STREET WEST RYDE NSW 2114,1991-09-27,189000,,,
405172437,18 ROCK FARM AVENUE DUNDAS NSW 2117,1991-09-13,130000,,,
405171315,8 DORAHY STREET DUNDAS NSW 2117,1991-10-10,220000,,,
405179372,1 ACACIA AVENUE RYDE NSW 2112,1991-03-07,165000,,,
405342310,1 ACACIA AVENUE RYDE NSW 2112,1991-03-07,165000,,,
405342000,35 GOODWIN STREET WEST RYDE NSW 2114,1991-10-11,216000,,,
405342058,13 OWEN STREET GLADESVILLE NSW 2111,1991-02-08,304000,,,
405342001,8 GOODWIN STREET WEST RYDE NSW 2114,1991-02-23,195000,,,
405342205,25 SHEPHERD STREET RYDE NSW 2112,1991-03-07,223000,,,
405176792,8 CROYOTE PLACE MARSFIELD NSW 2122,1991-02-01,190000,,,
405342448,70 WEST PARADE WEST RYDE NSW 2114,1991-09-26,267500,,,
405175707,9 MUNRO STREET EASTWOOD NSW 2122,1991-09-13,230000,,,
405342206,21 SHEPHERD STREET RYDE NSW 2112,1991-04-12,235000,,,
405177289,21 SHEPHERD STREET RYDE NSW 2112,1991-04-12,235000,,,
405179918,58 WEST PARADE WEST RYDE NSW 2114,1991-07-12,219000,,,
405342447,58 WEST PARADE WEST RYDE NSW 2114,1991-07-12,219000,,,
405342722,31 ROCCA STREET RYDE NSW 2112,1991-05-07,215000,,,
405342707,70 MELBA DRIVE EAST RYDE NSW 2113,1991-07-10,262000,,,
405175709,12 NEIL STREET NORTH RYDE NSW 2113,1991-04-07,207000,,,
405179370,88 ABUKLEA ROAD EASTWOOD NSW 2122,1991-07-11,222000,,,
405174484,94 BRIDGE ROAD RYDE NSW 2112,1991-09-17,296000,,,
405177181,25 DENMAN STREET EASTWOOD NSW 2122,1991-10-08,330000,,,
405176448,51 PELLISIER ROAD PUTNEY NSW 2112,1991-07-26,650000,,,
405176056,25 NORTHCOTT STREET NORTH RYDE NSW 2113,1991-12-04,212000,,,
405176046,125 CRESSY ROAD NORTH RYDE NSW 2113,1991-08-26,185000,,,
405342814,35 STATION STREET WEST RYDE NSW 2114,1991-02-15,125000,,,
405343485,2 VERA STREET EASTWOOD NSW 2122,1991-07-05,230300,,,
405179856,117 BALACLAVA ROAD EASTWOOD NSW 2122,1991-09-11,176000,,,
405180265,24 BALACLAVA ROAD EASTWOOD NSW 2122,1991-01-22,217000,,,
405176505,22 PRIMROSE AVENUE RYDE NSW 2112,1991-05-20,176000,,,
405175262,42 CHARLES STREET RYDE NSW 2112,1991-11-08,160000,,,
405343662,42 CHARLES STREET RYDE NSW 2112,1991-11-08,160000,,,
405343031,21 MILROY STREET NORTH RYDE NSW 2113,1991-01-07,174000,,,
405178480,52 JAMES RUSE DRIVE HARRIS PARK NSW 2142,1991-11-25,80000,,,
405175768,1 FITZROY ROAD CROMER NSW 2099,1991-11-22,315000,,,
405179401,8 AMELIA STREET NORTH RYDE NSW 2113,1991-12-17,200000,,,
405177300,4 FRANCES ROAD PUTNEY NSW 2112,1991-08-15,195000,,,
405178971,8 GLADSTONE AVENUE RYDE NSW 2112,1991-05-10,160000,,,
405344347,15 KAUZAL CRESCENT SURF BEACH NSW 2536,1991-10-11,45000,,,
405177610,35 ELTHAM STREET GLADESVILLE NSW 2111,1991-11-06,287000,,,
405181357,34 GRANT STREET BROULEE NSW 2537,1991-02-13,100000,,,
405182233,37 BEAUTY CRESCENT BATEMANS BAY NSW 2536,1991-03-15,85000,,,
405176061,16 NUMA ROAD NORTH RYDE NSW 2113,1991-02-22,200000,,,
405344568,7 BELBOWRIE PARADE MALONEYS BEACH NSW 2536,1991-11-29,58000,,,
405335709,64 NORMAN AVENUE THORNLEIGH NSW 2120,1991-05-31,245000,,,
405162863,20 BELLAMY STREET PENNANT HILLS NSW 2120,1991-02-22,216000,,,
405179566,61 CAMPBELL PARADE MANLY VALE NSW 2093,1991-11-08,220000,,,
405335873,1 BARCOTE PLACE CASTLE HILL NSW 2154,1991-10-30,120000,,,
405343154,162 PITTWATER ROAD GLADESVILLE NSW 2111,1991-10-05,240000,,,
405176489,162 PITTWATER ROAD GLADESVILLE NSW 2111,1991-10-05,240000,,,
405343239,18 DANBURY CLOSE EASTWOOD NSW 2122,1991-03-28,180000,,,
405176842,2 DAWES CRESCENT EASTWOOD NSW 2122,1991-10-10,192000,,,
405362642,17 PRINCES STREET MORTDALE NSW 2223,1991-04-26,203000,,,
405175148,20 CAVAN ROAD FORESTVILLE NSW 2087,1991-12-05,520000,,,
405161538,23 NELSON STREET THORNLEIGH NSW 2120,1991-02-09,190000,,,
405344403,95 ELIZABETH DRIVE BROULEE NSW 2537,1991-10-17,87000,,,
405344402,95 ELIZABETH DRIVE BROULEE NSW 2537,1991-08-08,87000,,,
405344268,210 CONDAMINE STREET MANLY VALE NSW 2093,1991-08-23,260000,,,
405343277,20 POTTS STREET RYDE NSW 2112,1991-12-02,235000,,,
405176493,20 POTTS STREET RYDE NSW 2112,1991-12-02,235000,,,
405161726,11 MONTGOMERY ROAD CARLINGFORD NSW 2118,1991-11-28,250000,,,
405208087,8 ALMA AVENUE CAMPSIE NSW 2194,1991-09-25,167000,,,
405206820,97 BELMORE ROAD PEAKHURST NSW 2210,1991-08-31,158000,,,
405362479,8 BARNARDS AVENUE HURSTVILLE NSW 2220,1991-12-27,325000,,,
405362764,26 WOODLANDS AVENUE LUGARNO NSW 2210,1991-10-30,220000,,,
405208573,76 HARSLETT CRESCENT BEVERLEY PARK NSW 2217,1991-09-24,250000,,,
405210596,287 STONEY CREEK ROAD KINGSGROVE NSW 2208,1991-06-04,228500,,,
405207324,18 BUNGALOW ROAD PEAKHURST NSW 2210,1991-01-27,183500,,,
405362698,18 BUNGALOW ROAD PEAKHURST NSW 2210,1991-01-27,183500,,,
405206790,57 BAILEY PARADE PEAKHURST NSW 2210,1991-10-31,174000,,,
405363196,26 GOLD STREET BLAKEHURST NSW 2221,1991-12-13,585000,,,
405206792,55 BAKER STREET OATLEY NSW 2223,1991-11-22,230000,,,
405363056,55 BAKER STREET OATLEY NSW 2223,1991-11-22,230000,,,
405363312,97 HUDSON STREET HURSTVILLE NSW 2220,1991-10-14,200000,,,
405363146,44 GNARBO AVENUE BLAKEHURST NSW 2221,1991-07-02,460000,,,
405362948,47 HURSTVILLE ROAD HURSTVILLE NSW 2220,1991-06-28,240000,,,
405363171,39 DOUGLAS HAIG STREET OATLEY NSW 2223,1991-12-06,310000,,,
405207943,8 COOLEEN STREET BLAKEHURST NSW 2221,1991-12-13,292000,,,
405206590,27 VILLIERS AVENUE MORTDALE NSW 2223,1991-07-23,234000,,,
405207941,183 CONNELLS POINT ROAD SOUTH HURSTVILLE NSW 2221,1991-05-24,340000,,,
405210370,4 SHORT STREET KOGARAH NSW 2217,1991-10-22,235000,,,
405213207,99 RAILWAY STREET ROCKDALE NSW 2216,1991-07-24,805000,,,
405206579,55 VICTORIA AVENUE MORTDALE NSW 2222,1991-03-20,517500,,,
405214418,91 STAPLES STREET KINGSGROVE NSW 2208,1991-07-30,155000,,,
405372926,44 BELGRAVE STREET KEMPSEY NSW 2440,1991-06-30,230000,,,
